delivery_id,shipment_id,delivery_date,delivery_status
873,873,2025-07-15,Delivered
874,874,2026-01-01,Delayed
875,875,2025-03-27,Delivered
876,876,2025-05-22,Delivered
877,877,2025-12-30,Delivered
878,878,2025-10-03,Delivered
879,879,2025-11-12,Delayed
880,880,2025-01-31,Delivered
881,881,2025-01-17,Delivered
882,882,2025-03-04,Delayed
883,883,2025-04-21,Delivered
884,884,2025-02-15,Delivered
885,885,2025-01-25,Delayed
886,886,2025-10-19,Delayed
887,887,2025-12-30,Delayed
888,888,2025-09-18,Delayed
889,889,2025-01-22,Delivered
890,890,2025-03-10,Delivered
891,891,2025-10-19,Delayed
892,892,2025-07-25,Delayed
893,893,2025-08-22,Delayed
894,894,2025-07-19,Delayed
895,895,2025-11-22,Delivered
896,896,2025-07-09,Delayed
897,897,2025-07-15,Delivered
898,898,2025-07-05,Delivered
899,899,2025-04-01,Delayed
900,900,2025-08-18,Delivered
901,901,2025-07-26,Delayed
902,902,2025-06-10,Delayed
903,903,2025-09-24,Delivered
904,904,2025-08-15,Delayed
905,905,2025-07-17,Delayed
906,906,2025-05-21,Delivered
907,907,2025-09-01,Delayed
908,908,2025-02-04,Delayed
909,909,2025-10-09,Delayed
910,910,2025-11-02,Delayed
911,911,2025-01-24,Delivered
912,912,2025-03-30,Delayed
913,913,2025-08-30,Delayed
914,914,2025-10-29,Delayed
915,915,2025-08-21,Delivered
916,916,2025-03-30,Delivered
917,917,2025-06-18,Delivered
918,918,2025-05-27,Delayed
919,919,2025-12-27,Delayed
920,920,2025-09-23,Delivered
921,921,2025-11-19,Delayed
922,922,2025-10-21,Delayed
923,923,2025-11-26,Delayed
924,924,2025-10-09,Delayed
925,925,2025-02-18,Delayed
926,926,2025-03-14,Delivered
927,927,2025-04-10,Delayed
928,928,2025-02-12,Delivered
929,929,2025-12-02,Delivered
930,930,2025-02-14,Delayed
931,931,2025-04-26,Delivered
932,932,2025-05-25,Delivered
933,933,2025-11-26,Delivered
934,934,2025-07-11,Delayed
935,935,2025-05-15,Delayed
936,936,2025-07-29,Delivered
937,937,2025-05-15,Delayed
938,938,2025-08-02,Delivered
939,939,2025-10-15,Delivered
940,940,2025-09-26,Delivered
941,941,2025-10-16,Delayed
942,942,2025-03-26,Delayed
943,943,2026-01-01,Delivered
944,944,2025-06-14,Delayed
945,945,2025-09-14,Delayed
946,946,2025-08-03,Delayed
947,947,2025-08-24,Delayed
948,948,2025-07-23,Delivered
949,949,2025-09-30,Delayed
950,950,2025-03-05,Delivered
951,951,2025-12-26,Delayed
952,952,2025-04-07,Delivered
953,953,2025-03-22,Delayed
954,954,2025-08-16,Delivered
955,955,2025-09-05,Delayed
956,956,2025-10-26,Delivered
957,957,2025-08-18,Delivered
958,958,2025-07-22,Delivered
959,959,2025-06-24,Delayed
960,960,2025-04-19,Delayed
961,961,2025-06-07,Delivered
962,962,2025-05-12,Delayed
963,963,2025-06-13,Delivered
964,964,2025-01-24,Delayed
965,965,2025-12-17,Delivered
966,966,2025-10-09,Delayed
967,967,2025-02-01,Delayed
968,968,2025-11-15,Delayed
969,969,2025-10-17,Delivered
970,970,2025-03-09,Delayed
971,971,2025-08-06,Delivered
972,972,2025-05-22,Delivered
973,973,2025-10-19,Delayed
974,974,2025-01-24,Delayed
975,975,2025-06-27,Delayed
976,976,2025-04-08,Delivered
977,977,2025-08-28,Delivered
978,978,2025-07-04,Delayed
979,979,2025-01-14,Delayed
980,980,2025-04-21,Delayed
981,981,2025-09-16,Delivered
982,982,2025-08-27,Delivered
983,983,2025-02-02,Delayed
984,984,2025-12-30,Delayed
985,985,2025-10-23,Delayed
986,986,2025-02-26,Delayed
987,987,2025-07-02,Delayed
988,988,2025-08-24,Delivered
989,989,2025-02-12,Delivered
990,990,2025-07-09,Delayed
991,991,2025-02-10,Delivered
992,992,2025-05-26,Delayed
993,993,2025-08-27,Delayed
994,994,2026-01-08,Delivered
995,995,2025-09-06,Delivered
996,996,2025-10-21,Delayed
997,997,2025-05-20,Delivered
998,998,2025-08-07,Delayed
999,999,2025-05-02,Delivered
1000,1000,2025-01-24,Delivered
1001,1001,2025-09-22,Delivered
1002,1002,2025-11-02,Delayed
1003,1003,2025-04-16,Delivered
1004,1004,2025-05-01,Delivered
1005,1005,2025-06-06,Delivered
1006,1006,2025-08-19,Delivered
1007,1007,2025-11-11,Delivered
1008,1008,2025-12-05,Delayed
1009,1009,2025-03-14,Delayed
1010,1010,2025-03-28,Delayed
1011,1011,2025-12-25,Delivered
1012,1012,2025-11-18,Delivered
1013,1013,2025-11-16,Delayed
1014,1014,2025-06-10,Delayed
1015,1015,2025-05-13,Delivered
1016,1016,2025-04-16,Delayed
1017,1017,2025-12-05,Delivered
1018,1018,2025-02-17,Delivered
1019,1019,2025-09-07,Delivered
1020,1020,2026-01-04,Delayed
1021,1021,2025-03-04,Delayed
1022,1022,2025-11-13,Delayed
1023,1023,2025-07-01,Delayed
1024,1024,2025-09-27,Delayed
1025,1025,2025-04-05,Delivered
1026,1026,2025-10-16,Delayed
1027,1027,2025-08-24,Delivered
1028,1028,2025-07-18,Delivered
1029,1029,2025-03-14,Delayed
1030,1030,2025-08-01,Delayed
1031,1031,2025-03-27,Delayed
1032,1032,2025-10-27,Delayed
1033,1033,2025-07-25,Delayed
1034,1034,2025-02-20,Delayed
1035,1035,2025-01-11,Delivered
1036,1036,2026-01-02,Delivered
1037,1037,2025-11-13,Delivered
1038,1038,2025-12-20,Delayed
1039,1039,2025-10-10,Delivered
1040,1040,2025-12-25,Delayed
1041,1041,2025-02-15,Delayed
1042,1042,2025-02-05,Delayed
1043,1043,2025-02-18,Delayed
1044,1044,2025-08-28,Delayed
1045,1045,2025-10-22,Delivered
1046,1046,2025-11-09,Delivered
1047,1047,2025-11-29,Delivered
1048,1048,2025-12-21,Delayed
1049,1049,2025-09-16,Delivered
1050,1050,2025-09-08,Delivered
1051,1051,2025-03-11,Delayed
1052,1052,2025-12-02,Delivered
1053,1053,2025-08-11,Delivered
1054,1054,2025-02-15,Delivered
1055,1055,2025-08-31,Delayed
1056,1056,2025-10-24,Delivered
1057,1057,2025-03-29,Delayed
1058,1058,2025-06-21,Delivered
1059,1059,2025-12-25,Delivered
1060,1060,2025-02-22,Delivered
1061,1061,2025-12-29,Delivered
1062,1062,2025-04-13,Delivered
1063,1063,2025-06-06,Delayed
1064,1064,2025-07-20,Delayed
1065,1065,2025-12-29,Delivered
1066,1066,2025-05-05,Delivered
1067,1067,2025-09-17,Delayed
1068,1068,2025-06-20,Delivered
1069,1069,2025-10-21,Delivered
1070,1070,2025-08-05,Delivered
1071,1071,2025-04-21,Delivered
1072,1072,2025-04-02,Delayed
1073,1073,2025-08-27,Delivered
1074,1074,2025-05-13,Delivered
1075,1075,2025-06-27,Delayed
1076,1076,2025-07-02,Delivered
1077,1077,2025-10-17,Delayed
1078,1078,2025-06-01,Delivered
1079,1079,2025-12-05,Delayed
1080,1080,2025-02-17,Delayed
1081,1081,2025-11-30,Delivered
1082,1082,2025-11-25,Delivered
1083,1083,2025-05-20,Delayed
1084,1084,2025-12-27,Delivered
1085,1085,2025-03-04,Delivered
1086,1086,2025-12-19,Delayed
1087,1087,2025-09-23,Delivered
1088,1088,2025-06-08,Delivered
1089,1089,2025-10-27,Delayed
1090,1090,2025-02-20,Delayed
1091,1091,2025-11-11,Delayed
1092,1092,2025-12-13,Delivered
1093,1093,2026-01-04,Delivered
1094,1094,2025-09-03,Delivered
1095,1095,2025-04-10,Delivered
1096,1096,2025-05-31,Delayed
1097,1097,2025-03-30,Delayed
1098,1098,2025-04-25,Delivered
1099,1099,2025-08-21,Delivered
1100,1100,2026-01-05,Delivered
1101,1101,2025-04-20,Delivered
1102,1102,2025-08-04,Delayed
1103,1103,2025-09-04,Delivered
1104,1104,2025-02-19,Delayed
1105,1105,2025-12-16,Delayed
1106,1106,2025-06-01,Delayed
1107,1107,2025-08-11,Delivered
1108,1108,2025-07-05,Delayed
1109,1109,2025-06-17,Delayed
1110,1110,2025-05-06,Delayed
1111,1111,2025-05-19,Delivered
1112,1112,2025-10-10,Delayed
1113,1113,2025-01-21,Delivered
1114,1114,2025-02-09,Delayed
1115,1115,2025-02-01,Delayed
1116,1116,2025-10-29,Delivered
1117,1117,2025-03-18,Delayed
1118,1118,2025-08-26,Delayed
1119,1119,2025-06-25,Delivered
1120,1120,2025-09-26,Delayed
1121,1121,2025-03-03,Delayed
1122,1122,2025-09-02,Delayed
1123,1123,2025-03-16,Delivered
1124,1124,2025-02-05,Delivered
1125,1125,2025-09-17,Delivered
1126,1126,2025-01-19,Delayed
1127,1127,2025-12-29,Delayed
1128,1128,2025-08-15,Delivered
1129,1129,2025-02-11,Delivered
1130,1130,2025-04-29,Delayed
1131,1131,2025-09-19,Delivered
1132,1132,2025-04-16,Delivered
1133,1133,2025-06-10,Delivered
1134,1134,2025-02-16,Delivered
1135,1135,2025-05-04,Delivered
1136,1136,2025-11-12,Delivered
1137,1137,2025-06-26,Delivered
1138,1138,2025-11-25,Delayed
1139,1139,2025-08-23,Delayed
1140,1140,2025-12-10,Delayed
1141,1141,2025-03-19,Delayed
1142,1142,2025-12-14,Delivered
1143,1143,2025-05-19,Delivered
1144,1144,2025-02-27,Delayed
1145,1145,2025-02-08,Delivered
1146,1146,2025-09-08,Delivered
1147,1147,2025-06-24,Delayed
1148,1148,2025-06-18,Delivered
1149,1149,2025-08-03,Delayed
1150,1150,2025-11-15,Delivered
1151,1151,2025-03-07,Delivered
1152,1152,2025-04-13,Delivered
1153,1153,2025-05-31,Delivered
1154,1154,2025-04-05,Delayed
1155,1155,2025-08-12,Delayed
1156,1156,2025-06-09,Delivered
1157,1157,2025-03-16,Delivered
1158,1158,2025-12-03,Delivered
1159,1159,2025-01-13,Delayed
1160,1160,2025-11-28,Delayed
1161,1161,2025-11-04,Delivered
1162,1162,2025-07-10,Delayed
1163,1163,2025-04-02,Delayed
1164,1164,2025-01-20,Delivered
1165,1165,2025-03-29,Delayed
1166,1166,2025-11-22,Delivered
1167,1167,2025-08-24,Delivered
1168,1168,2025-05-14,Delivered
1169,1169,2025-11-27,Delayed
1170,1170,2025-07-09,Delayed
1171,1171,2025-05-23,Delayed
1172,1172,2025-05-30,Delivered
1173,1173,2025-12-18,Delayed
1174,1174,2025-05-26,Delivered
1175,1175,2025-12-21,Delivered
1176,1176,2025-04-15,Delivered
1177,1177,2025-04-03,Delivered
1178,1178,2025-03-21,Delivered
1179,1179,2025-08-13,Delivered
1180,1180,2025-03-25,Delivered
1181,1181,2025-03-18,Delivered
1182,1182,2025-03-15,Delayed
1183,1183,2025-11-09,Delivered
1184,1184,2025-12-04,Delivered
1185,1185,2025-02-01,Delivered
1186,1186,2025-05-03,Delayed
1187,1187,2025-07-26,Delivered
1188,1188,2025-10-02,Delayed
1189,1189,2025-11-19,Delivered
1190,1190,2025-03-19,Delivered
1191,1191,2025-01-26,Delayed
1192,1192,2025-01-07,Delivered
1193,1193,2025-02-15,Delivered
1194,1194,2026-01-02,Delivered
1195,1195,2025-06-08,Delivered
1196,1196,2025-02-10,Delivered
1197,1197,2025-08-30,Delayed
1198,1198,2025-04-23,Delivered
1199,1199,2025-09-25,Delayed
1200,1200,2025-10-24,Delivered
1201,1201,2025-01-20,Delayed
1202,1202,2025-01-07,Delivered
1203,1203,2025-08-25,Delayed
1204,1204,2025-06-14,Delivered
1205,1205,2025-08-02,Delayed
1206,1206,2025-05-14,Delivered
1207,1207,2025-09-01,Delayed
1208,1208,2025-03-19,Delivered
1209,1209,2025-06-02,Delayed
1210,1210,2025-10-31,Delivered
1211,1211,2025-05-06,Delivered
1212,1212,2025-11-05,Delayed
1213,1213,2025-11-10,Delayed
1214,1214,2025-02-28,Delayed
1215,1215,2025-05-20,Delivered
1216,1216,2025-07-16,Delayed
1217,1217,2025-10-02,Delayed
1218,1218,2025-05-10,Delivered
1219,1219,2025-02-10,Delivered
1220,1220,2025-05-25,Delayed
1221,1221,2025-04-24,Delivered
1222,1222,2025-04-15,Delivered
1223,1223,2025-03-28,Delayed
1224,1224,2025-08-14,Delayed
1225,1225,2025-08-12,Delayed
1226,1226,2025-04-04,Delivered
1227,1227,2025-07-22,Delayed
1228,1228,2025-03-24,Delayed
1229,1229,2025-07-11,Delayed
1230,1230,2025-09-14,Delayed
1231,1231,2025-12-16,Delivered
1232,1232,2025-10-10,Delivered
1233,1233,2025-05-08,Delivered
1234,1234,2025-07-12,Delayed
1235,1235,2025-05-14,Delivered
1236,1236,2025-10-21,Delivered
1237,1237,2025-12-19,Delayed
1238,1238,2025-03-29,Delivered
1239,1239,2025-07-05,Delayed
1240,1240,2025-03-29,Delayed
1241,1241,2025-11-08,Delivered
1242,1242,2025-07-15,Delivered
1243,1243,2025-05-15,Delayed
1244,1244,2025-04-16,Delivered
1245,1245,2025-07-07,Delivered
1246,1246,2025-12-20,Delivered
1247,1247,2025-10-30,Delivered
1248,1248,2025-02-06,Delayed
1249,1249,2025-06-25,Delayed
1250,1250,2025-01-31,Delayed
1251,1251,2025-02-04,Delivered
1252,1252,2025-07-24,Delayed
1253,1253,2025-12-15,Delayed
1254,1254,2025-10-06,Delivered
1255,1255,2025-02-15,Delayed
1256,1256,2025-03-22,Delivered
1257,1257,2025-02-11,Delivered
1258,1258,2025-12-03,Delivered
1259,1259,2025-09-08,Delayed
1260,1260,2025-02-17,Delivered
1261,1261,2025-01-09,Delivered
1262,1262,2025-11-14,Delayed
1263,1263,2025-12-02,Delayed
1264,1264,2025-09-06,Delivered
1265,1265,2025-11-22,Delayed
1266,1266,2025-10-04,Delivered
1267,1267,2025-08-07,Delivered
1268,1268,2025-12-18,Delivered
1269,1269,2025-05-01,Delivered
1270,1270,2025-04-08,Delayed
1271,1271,2025-05-30,Delayed
1272,1272,2025-04-07,Delayed
1273,1273,2025-07-06,Delivered
1274,1274,2025-03-24,Delayed
1275,1275,2025-12-12,Delayed
1276,1276,2025-04-08,Delayed
1277,1277,2025-11-22,Delayed
1278,1278,2025-10-26,Delivered
1279,1279,2025-03-24,Delivered
1280,1280,2025-06-01,Delayed
1281,1281,2025-11-20,Delivered
1282,1282,2025-02-09,Delayed
1283,1283,2025-06-27,Delivered
1284,1284,2025-09-27,Delivered
1285,1285,2025-01-08,Delayed
1286,1286,2025-11-23,Delivered
1287,1287,2025-07-20,Delivered
1288,1288,2025-11-03,Delivered
1289,1289,2025-09-01,Delivered
1290,1290,2025-05-26,Delivered
1291,1291,2025-10-26,Delivered
1292,1292,2025-09-19,Delivered
1293,1293,2025-07-10,Delayed
1294,1294,2025-01-31,Delivered
1295,1295,2025-07-06,Delivered
1296,1296,2025-04-05,Delayed
1297,1297,2025-12-02,Delivered
1298,1298,2025-07-06,Delivered
1299,1299,2025-10-01,Delivered
1300,1300,2025-07-28,Delayed
1301,1301,2025-04-19,Delayed
1302,1302,2025-05-22,Delayed
1303,1303,2025-06-05,Delayed
1304,1304,2025-06-28,Delayed
1305,1305,2025-01-28,Delivered
1306,1306,2025-06-14,Delayed
1307,1307,2025-10-17,Delayed
1308,1308,2025-02-02,Delayed
1309,1309,2025-10-13,Delayed
1310,1310,2025-01-11,Delayed
1311,1311,2025-02-03,Delayed
1312,1312,2025-03-01,Delayed
1313,1313,2025-07-11,Delivered
1314,1314,2025-03-31,Delivered
1315,1315,2025-12-08,Delayed
1316,1316,2025-01-16,Delayed
1317,1317,2025-01-24,Delayed
1318,1318,2025-08-11,Delivered
1319,1319,2025-07-30,Delayed
1320,1320,2025-12-10,Delayed
1321,1321,2025-03-05,Delayed
1322,1322,2025-09-30,Delayed
1323,1323,2025-11-27,Delivered
1324,1324,2025-01-24,Delayed
1325,1325,2025-01-15,Delayed
1326,1326,2025-09-06,Delivered
1327,1327,2025-06-22,Delivered
1328,1328,2025-11-20,Delivered
1329,1329,2025-07-13,Delayed
1330,1330,2025-07-25,Delayed
1331,1331,2025-11-08,Delayed
1332,1332,2025-04-26,Delayed
1333,1333,2025-03-25,Delivered
1334,1334,2025-07-21,Delayed
1335,1335,2025-05-03,Delivered
1336,1336,2025-01-12,Delivered
1337,1337,2025-11-24,Delayed
1338,1338,2025-09-11,Delivered
1339,1339,2025-09-14,Delivered
1340,1340,2025-05-19,Delayed
1341,1341,2025-11-18,Delayed
1342,1342,2025-07-04,Delayed
1343,1343,2025-09-01,Delivered
1344,1344,2025-02-05,Delayed
1345,1345,2025-04-06,Delivered
1346,1346,2025-10-27,Delivered
1347,1347,2025-10-16,Delayed
1348,1348,2025-04-15,Delivered
1349,1349,2025-04-26,Delivered
1350,1350,2025-03-11,Delivered
1351,1351,2025-02-02,Delivered
1352,1352,2025-08-01,Delayed
1353,1353,2025-01-28,Delivered
1354,1354,2025-11-05,Delivered
1355,1355,2025-01-10,Delayed
1356,1356,2025-09-26,Delivered
1357,1357,2025-08-31,Delayed
1358,1358,2025-01-10,Delayed
1359,1359,2026-01-07,Delayed
1360,1360,2025-10-08,Delayed
1361,1361,2025-07-23,Delivered
1362,1362,2025-03-22,Delivered
1363,1363,2025-06-18,Delivered
1364,1364,2025-03-05,Delivered
1365,1365,2025-03-29,Delayed
1366,1366,2025-09-17,Delivered
1367,1367,2025-10-10,Delayed
1368,1368,2025-10-09,Delayed
1369,1369,2025-07-03,Delivered
1370,1370,2025-02-03,Delivered
1371,1371,2025-11-17,Delayed
1372,1372,2025-11-06,Delivered
1373,1373,2026-01-04,Delayed
1374,1374,2025-12-04,Delivered
1375,1375,2025-06-06,Delayed
1376,1376,2025-04-09,Delivered
1377,1377,2025-09-28,Delayed
1378,1378,2025-10-04,Delivered
1379,1379,2025-07-02,Delayed
1380,1380,2025-04-11,Delayed
1381,1381,2025-12-24,Delivered
1382,1382,2025-12-26,Delayed
1383,1383,2025-10-06,Delayed
1384,1384,2025-01-08,Delayed
1385,1385,2025-05-15,Delivered
1386,1386,2025-02-08,Delayed
1387,1387,2025-02-10,Delayed
1388,1388,2025-05-23,Delivered
1389,1389,2025-04-02,Delayed
1390,1390,2025-07-15,Delayed
1391,1391,2025-09-19,Delivered
1392,1392,2025-09-20,Delayed
1393,1393,2025-01-10,Delayed
1394,1394,2025-05-14,Delivered
1395,1395,2025-09-08,Delayed
1396,1396,2025-03-28,Delivered
1397,1397,2025-02-02,Delayed
1398,1398,2025-02-15,Delivered
1399,1399,2025-07-20,Delivered
1400,1400,2025-11-21,Delayed
1401,1401,2025-09-06,Delayed
1402,1402,2025-10-29,Delayed
1403,1403,2025-11-02,Delayed
1404,1404,2025-12-15,Delivered
1405,1405,2025-11-03,Delivered
1406,1406,2025-04-26,Delayed
1407,1407,2025-12-14,Delayed
1408,1408,2025-08-11,Delayed
1409,1409,2025-05-02,Delayed
1410,1410,2025-03-23,Delayed
1411,1411,2025-07-16,Delayed
1412,1412,2025-01-13,Delivered
1413,1413,2025-03-16,Delivered
1414,1414,2025-04-21,Delivered
1415,1415,2025-09-28,Delivered
1416,1416,2025-10-22,Delivered
1417,1417,2025-07-26,Delivered
1418,1418,2025-10-31,Delivered
1419,1419,2025-04-11,Delayed
1420,1420,2025-03-31,Delivered
1421,1421,2025-04-10,Delivered
1422,1422,2025-02-12,Delayed
1423,1423,2025-03-03,Delivered
1424,1424,2025-05-14,Delivered
1425,1425,2025-11-25,Delayed
1426,1426,2025-02-18,Delivered
1427,1427,2025-04-30,Delivered
1428,1428,2025-10-21,Delivered
1429,1429,2025-01-08,Delivered
1430,1430,2025-06-13,Delivered
1431,1431,2025-11-24,Delayed
1432,1432,2025-12-25,Delayed
1433,1433,2025-09-11,Delivered
1434,1434,2025-12-19,Delayed
1435,1435,2025-02-22,Delayed
1436,1436,2025-01-12,Delayed
1437,1437,2025-02-03,Delayed
1438,1438,2025-09-20,Delayed
1439,1439,2025-09-02,Delivered
1440,1440,2025-10-30,Delivered
1441,1441,2025-09-16,Delayed
1442,1442,2025-05-01,Delayed
1443,1443,2025-02-24,Delayed
1444,1444,2025-10-02,Delivered
1445,1445,2025-08-18,Delivered
1446,1446,2025-04-20,Delivered
1447,1447,2025-09-04,Delayed
1448,1448,2025-12-21,Delayed
1449,1449,2025-07-12,Delivered
1450,1450,2025-03-23,Delayed
1451,1451,2025-01-13,Delayed
1452,1452,2025-12-19,Delivered
1453,1453,2025-11-27,Delivered
1454,1454,2025-12-29,Delayed
1455,1455,2025-07-26,Delayed
1456,1456,2025-07-09,Delivered
1457,1457,2025-03-02,Delivered
1458,1458,2025-02-18,Delayed
1459,1459,2025-03-13,Delayed
1460,1460,2025-06-05,Delayed
1461,1461,2025-08-16,Delivered
1462,1462,2025-08-16,Delayed
1463,1463,2025-10-21,Delivered
1464,1464,2025-06-28,Delivered
1465,1465,2025-07-30,Delivered
1466,1466,2025-07-18,Delayed
1467,1467,2025-10-13,Delivered
1468,1468,2025-08-31,Delayed
1469,1469,2025-09-10,Delivered
1470,1470,2025-04-16,Delivered
1471,1471,2025-08-30,Delayed
1472,1472,2025-02-11,Delivered
1473,1473,2025-08-05,Delivered
1474,1474,2025-05-01,Delayed
1475,1475,2025-11-14,Delivered
1476,1476,2025-02-05,Delivered
1477,1477,2025-03-25,Delayed
1478,1478,2025-09-02,Delayed
1479,1479,2025-01-16,Delayed
1480,1480,2025-07-30,Delivered
1481,1481,2025-02-20,Delivered
1482,1482,2025-08-15,Delayed
1483,1483,2025-10-09,Delivered
1484,1484,2025-04-29,Delivered
1485,1485,2025-09-08,Delivered
1486,1486,2025-12-31,Delivered
1487,1487,2025-06-17,Delivered
1488,1488,2025-07-03,Delivered
1489,1489,2025-02-03,Delivered
1490,1490,2025-05-22,Delayed
1491,1491,2025-09-16,Delivered
1492,1492,2025-10-10,Delivered
1493,1493,2025-11-02,Delayed
1494,1494,2025-08-16,Delivered
1495,1495,2025-06-18,Delayed
1496,1496,2025-07-12,Delivered
1497,1497,2025-05-04,Delivered
1498,1498,2025-02-15,Delivered
1499,1499,2025-04-14,Delayed
1500,1500,2025-06-05,Delayed
1501,1501,2025-12-15,Delayed
1502,1502,2025-11-10,Delayed
1503,1503,2026-01-05,Delivered
1504,1504,2025-04-09,Delivered
1505,1505,2025-05-03,Delivered
1506,1506,2025-06-17,Delayed
1507,1507,2025-02-15,Delivered
1508,1508,2025-07-12,Delayed
1509,1509,2025-12-07,Delivered
1510,1510,2025-11-02,Delivered
1511,1511,2025-01-12,Delayed
1512,1512,2025-10-12,Delivered
1513,1513,2025-04-10,Delayed
1514,1514,2025-05-11,Delivered
1515,1515,2025-05-15,Delivered
1516,1516,2026-01-07,Delayed
1517,1517,2025-07-15,Delayed
1518,1518,2025-04-21,Delivered
1519,1519,2025-12-15,Delayed
1520,1520,2025-08-23,Delivered
1521,1521,2025-04-01,Delayed
