order_id,customer_id,product_id,supplier_id,warehouse_id,quantity,order_date
704,5000,438,32,5,9,2025-10-29
705,4263,329,54,14,3,2025-07-03
706,2579,241,70,6,7,2025-10-01
707,2014,132,92,16,10,2025-10-26
708,3828,221,53,12,4,2025-06-02
709,2929,432,39,1,10,2025-11-30
710,531,348,15,1,8,2025-12-10
711,65,322,90,5,5,2025-05-23
712,2145,457,55,16,7,2025-07-17
713,3241,299,92,12,5,2025-06-07
714,3166,42,25,1,9,2025-06-17
715,2214,72,10,8,4,2025-02-04
716,3518,98,63,17,10,2025-06-14
717,4221,72,13,1,6,2025-12-26
718,4623,412,36,13,9,2025-08-02
719,4386,344,92,8,10,2025-05-03
720,2257,302,22,13,2,2025-04-30
721,1673,14,90,8,6,2025-09-12
722,726,466,61,7,9,2025-04-02
723,3493,104,39,13,7,2025-12-17
724,4970,136,10,16,10,2025-10-30
725,1038,283,64,10,2,2025-10-20
726,2278,253,94,6,4,2025-09-28
727,4064,496,49,20,9,2025-10-14
728,1248,3,63,6,7,2025-04-13
729,3938,489,48,12,3,2025-06-13
730,3021,2,45,1,5,2025-02-18
731,3129,266,5,18,7,2025-01-03
732,3423,230,84,12,4,2025-01-20
733,3091,451,11,18,6,2025-10-28
734,3905,203,47,14,8,2025-06-25
735,3232,310,13,10,2,2025-02-07
736,1393,112,17,19,7,2025-01-05
737,2698,185,26,10,1,2025-12-16
738,2277,362,6,2,4,2025-06-13
739,3198,109,5,15,9,2025-05-09
740,169,394,68,7,9,2025-09-02
741,1428,215,60,11,4,2025-03-17
742,2725,422,73,13,5,2025-03-23
743,4170,421,14,10,7,2025-08-16
744,859,252,72,8,8,2025-07-26
745,3127,265,75,10,7,2025-05-16
746,989,152,47,6,5,2025-08-29
747,1408,273,17,8,4,2025-06-09
748,2289,298,2,17,3,2025-07-04
749,1851,93,95,19,2,2025-08-19
750,2255,370,40,5,5,2025-01-25
751,2034,470,1,6,5,2025-11-16
752,4396,342,73,15,2,2025-12-18
753,1862,118,34,20,4,2025-01-26
754,3477,259,95,5,1,2025-01-20
755,1800,140,21,13,8,2025-07-09
756,2869,211,85,8,1,2025-10-26
757,3510,344,56,17,10,2025-02-06
758,2401,341,19,19,5,2025-02-27
759,1882,126,10,16,10,2025-10-18
760,3451,139,27,20,5,2025-07-30
761,45,305,66,7,5,2025-02-04
762,301,68,69,13,3,2025-08-03
763,4156,336,55,6,10,2025-09-25
764,2598,193,83,14,1,2025-02-24
765,1476,3,47,16,3,2025-07-19
766,833,247,56,10,1,2025-07-31
767,2640,299,81,9,6,2025-10-21
768,3179,57,58,12,1,2025-09-08
769,4538,70,82,11,6,2025-12-10
770,2800,365,31,9,8,2025-02-08
771,2685,393,74,3,6,2025-04-17
772,2682,141,51,12,9,2025-03-03
773,1758,142,90,6,4,2025-10-05
774,3061,146,98,3,4,2025-06-13
775,619,331,11,7,1,2025-03-12
776,1916,375,53,5,3,2025-05-31
777,3112,121,92,17,4,2025-09-28
778,4147,474,30,19,8,2025-12-15
779,1991,428,79,15,2,2025-04-18
780,2538,119,83,4,2,2025-09-05
781,1150,141,90,20,5,2025-10-21
782,1422,134,46,5,2,2025-11-11
783,1402,32,42,8,9,2025-09-07
784,1010,327,23,11,5,2025-12-12
785,656,240,47,15,2,2025-12-29
786,837,374,48,15,5,2025-06-29
787,3115,121,32,4,3,2025-06-07
788,2303,432,33,2,4,2025-01-30
789,856,465,35,7,3,2025-04-07
790,3364,451,69,8,6,2025-06-08
791,2833,321,80,5,10,2025-01-14
792,2009,44,96,18,6,2025-04-02
793,4654,395,47,5,6,2025-06-23
794,4543,163,92,7,4,2025-07-22
795,2915,241,14,15,9,2025-04-12
796,52,220,38,16,10,2025-12-22
797,2726,74,14,6,9,2025-04-27
798,1139,160,23,19,2,2025-08-19
799,3421,481,60,16,2,2025-11-27
800,4466,184,46,1,9,2025-10-06
801,2617,386,85,11,1,2025-09-04
802,2525,101,73,20,5,2025-12-25
803,2827,42,76,12,9,2025-03-03
804,3246,239,35,9,7,2025-10-03
805,2472,211,41,9,6,2025-05-25
806,3384,491,2,14,2,2025-08-04
807,1917,287,67,7,2,2025-06-01
808,3038,406,66,3,6,2025-06-05
809,3683,405,25,20,2,2025-04-08
810,2412,261,12,1,4,2025-12-28
811,3926,49,62,18,6,2025-05-16
812,4560,247,98,3,9,2025-06-27
813,975,217,87,17,9,2025-09-24
814,1519,167,13,3,2,2025-04-08
815,2295,478,22,9,2,2025-06-09
816,4232,439,71,9,6,2025-03-10
817,2131,390,89,19,4,2025-10-10
818,1100,410,90,1,6,2025-08-30
819,1099,431,51,7,8,2025-04-17
820,1060,305,60,15,8,2025-07-17
821,757,66,20,8,8,2025-03-31
822,499,25,21,6,5,2025-02-23
823,461,262,61,18,6,2025-12-08
824,2258,328,15,7,8,2025-08-16
825,842,176,4,15,2,2025-10-02
826,3478,222,26,4,6,2025-10-26
827,1604,307,64,2,3,2025-09-16
828,3788,40,80,4,8,2025-03-18
829,3063,241,33,6,3,2025-03-19
830,2546,34,68,18,7,2025-11-23
831,3917,490,18,5,8,2025-06-19
832,3568,279,64,19,10,2025-07-19
833,797,101,15,6,3,2025-11-21
834,900,179,100,18,6,2025-06-02
835,1527,393,21,12,7,2025-10-22
836,2713,239,34,14,8,2025-07-11
837,1057,223,67,15,8,2025-09-05
838,4461,107,91,4,8,2025-12-05
839,925,210,12,13,3,2025-12-15
840,3962,51,58,1,7,2025-03-13
841,3032,72,77,12,3,2025-09-05
842,1804,141,9,10,1,2025-02-21
843,402,54,79,14,7,2025-08-10
844,255,237,92,11,7,2025-01-27
845,1910,214,30,8,8,2026-01-01
846,859,365,16,18,8,2025-09-15
847,2220,37,98,19,10,2025-03-11
848,4893,444,64,10,9,2025-03-05
849,1835,7,35,8,5,2025-11-10
850,2831,468,7,6,7,2025-01-21
851,1324,468,7,4,2,2025-03-27
852,3260,437,46,18,2,2025-11-25
853,3907,131,80,19,10,2025-08-31
854,1460,453,61,18,8,2025-02-04
855,4935,268,50,7,9,2025-06-14
856,2314,341,49,11,1,2025-08-02
857,951,481,42,8,6,2025-03-24
858,3002,340,62,5,5,2025-12-03
859,4951,56,62,12,7,2025-06-11
860,1191,37,92,17,1,2025-10-17
861,1289,176,14,6,2,2025-10-22
862,273,119,70,12,4,2025-03-04
863,3527,412,96,10,3,2025-08-13
864,3741,10,45,11,4,2025-01-20
865,4693,426,21,4,3,2025-04-11
866,557,18,24,9,5,2025-11-23
867,3853,49,6,17,5,2025-08-30
868,1085,89,6,11,9,2025-12-15
869,102,87,45,1,2,2025-12-05
870,1566,109,35,19,5,2025-03-09
871,4965,329,40,17,6,2025-10-25
872,1457,388,69,3,10,2025-01-29
873,939,175,5,3,6,2025-07-08
874,4880,156,15,7,2,2025-12-29
875,2336,128,68,12,5,2025-03-20
876,1879,467,82,2,2,2025-05-12
877,4202,76,85,18,8,2025-12-25
878,495,294,24,9,9,2025-09-24
879,2331,59,21,5,7,2025-11-07
880,2992,432,7,17,6,2025-01-28
881,1962,322,85,13,7,2025-01-09
882,2497,63,52,4,6,2025-02-23
883,197,323,93,5,7,2025-04-15
884,1377,261,74,20,2,2025-02-10
885,3310,430,40,2,8,2025-01-20
886,3220,228,16,6,8,2025-10-09
887,2963,297,5,20,7,2025-12-21
888,224,457,65,6,10,2025-09-10
889,4731,123,15,16,8,2025-01-17
890,2040,217,89,18,7,2025-03-02
891,1425,162,51,4,5,2025-10-13
892,3458,201,56,6,1,2025-07-21
893,4384,402,53,7,1,2025-08-15
894,3250,142,58,1,1,2025-07-14
895,2605,103,78,18,1,2025-11-17
896,2132,451,37,15,3,2025-07-02
897,2618,77,33,4,8,2025-07-11
898,1142,244,84,3,3,2025-06-28
899,4288,152,96,3,7,2025-03-27
900,1158,457,96,16,7,2025-08-11
901,2340,76,75,9,10,2025-07-18
902,2162,449,98,6,5,2025-06-05
903,190,48,69,9,9,2025-09-17
904,3319,126,93,1,2,2025-08-08
905,3014,338,61,20,8,2025-07-11
906,2853,356,66,7,2,2025-05-16
907,4727,450,19,14,2,2025-08-28
908,2355,118,26,19,3,2025-01-31
909,3214,38,86,13,1,2025-10-03
910,4334,371,85,12,7,2025-10-27
911,1981,345,12,12,5,2025-01-14
912,3019,342,98,1,2,2025-03-23
913,999,317,18,2,2,2025-08-20
914,3511,118,59,2,3,2025-10-25
915,2589,234,40,16,8,2025-08-11
916,4186,419,10,4,3,2025-03-26
917,4036,17,24,14,7,2025-06-14
918,237,283,23,5,6,2025-05-21
919,4512,1,67,3,6,2025-12-19
920,2165,96,33,15,2,2025-09-16
921,4363,2,38,5,8,2025-11-14
922,2667,17,89,8,8,2025-10-18
923,2749,133,91,2,5,2025-11-17
924,4326,95,91,19,6,2025-10-03
925,3125,415,46,20,6,2025-02-10
926,1912,111,19,13,7,2025-03-08
927,4337,175,4,17,2,2025-04-02
928,4625,477,96,14,10,2025-02-04
929,4005,312,37,9,1,2025-11-27
930,29,169,58,11,1,2025-02-07
931,4126,143,51,5,9,2025-04-17
932,2168,308,17,12,4,2025-05-19
933,1734,274,31,2,1,2025-11-20
934,1668,320,21,4,8,2025-07-03
935,2127,452,46,9,9,2025-05-08
936,1736,123,38,8,7,2025-07-21
937,2663,273,13,7,7,2025-05-09
938,936,367,18,13,2,2025-07-24
939,737,234,23,7,7,2025-10-08
940,1710,28,8,11,4,2025-09-17
941,3070,10,34,5,5,2025-10-11
942,2536,444,94,12,6,2025-03-22
943,974,258,91,10,7,2025-12-28
944,2093,342,50,13,4,2025-06-11
945,3334,286,51,3,9,2025-09-05
946,2434,208,56,6,4,2025-07-26
947,1798,223,20,5,3,2025-08-15
948,3568,36,37,7,3,2025-07-19
949,1709,196,14,17,2,2025-09-21
950,1655,205,63,6,8,2025-02-25
951,3128,192,72,10,5,2025-12-22
952,3013,233,93,7,8,2025-04-01
953,470,67,67,18,1,2025-03-14
954,1885,322,17,12,5,2025-08-07
955,3158,436,46,1,8,2025-08-27
956,2117,24,70,20,4,2025-10-19
957,4265,247,45,13,4,2025-08-11
958,3760,253,19,10,5,2025-07-17
959,4054,169,13,13,2,2025-06-14
960,3263,495,87,17,10,2025-04-11
961,1907,304,75,6,8,2025-06-01
962,2841,126,67,8,7,2025-05-03
963,488,57,51,3,7,2025-06-06
964,1753,341,65,18,8,2025-01-19
965,3750,81,54,17,6,2025-12-11
966,4064,119,80,15,5,2025-09-30
967,3311,216,72,1,2,2025-01-27
968,3936,241,66,16,8,2025-11-11
969,2140,2,26,4,2,2025-10-13
970,2754,391,48,8,1,2025-03-02
971,4572,452,38,5,7,2025-07-28
972,3891,409,55,9,8,2025-05-14
973,4506,330,87,19,10,2025-10-12
974,2539,100,63,17,1,2025-01-21
975,4773,184,94,11,5,2025-06-20
976,3197,43,9,13,2,2025-04-03
977,1742,47,32,5,5,2025-08-18
978,4793,416,65,15,2,2025-06-29
979,1752,67,41,20,2,2025-01-05
980,2328,248,16,2,6,2025-04-13
981,3346,466,62,8,7,2025-09-09
982,4423,474,87,16,6,2025-08-17
983,386,309,8,4,7,2025-01-28
984,856,331,50,12,6,2025-12-22
985,3080,455,4,12,2,2025-10-20
986,1138,91,79,12,7,2025-02-20
987,4155,426,61,18,9,2025-06-25
988,119,436,24,15,3,2025-08-20
989,1211,455,29,4,3,2025-02-03
990,723,139,77,9,1,2025-07-03
991,4791,154,73,14,3,2025-01-31
992,2463,153,28,2,6,2025-05-18
993,4314,49,47,1,9,2025-08-20
994,4869,124,4,12,10,2025-12-31
995,254,18,33,2,10,2025-09-02
996,2537,340,61,12,10,2025-10-18
997,1224,195,78,17,2,2025-05-14
998,944,217,58,11,9,2025-08-01
999,2003,382,25,8,6,2025-04-23
1000,1856,33,86,5,9,2025-01-20
1001,3976,492,95,6,8,2025-09-13
1002,572,184,55,16,4,2025-10-24
1003,3886,132,46,9,7,2025-04-10
1004,2246,363,43,7,9,2025-04-27
1005,4877,405,32,17,6,2025-05-27
1006,3925,391,54,18,6,2025-08-10
1007,2201,70,58,12,1,2025-11-03
1008,4560,148,78,5,7,2025-11-27
1009,643,325,62,4,3,2025-03-06
1010,344,154,75,6,7,2025-03-18
1011,358,200,90,9,9,2025-12-16
1012,4879,182,33,11,5,2025-11-14
1013,1622,355,13,15,8,2025-11-11
1014,222,408,99,5,6,2025-06-05
1015,1055,317,67,20,4,2025-05-04
1016,2693,105,2,8,3,2025-04-10
1017,1505,329,68,19,7,2025-11-28
1018,376,336,79,6,7,2025-02-14
1019,2878,447,51,14,3,2025-08-29
1020,3535,205,38,3,1,2025-12-30
1021,3846,281,26,12,7,2025-02-26
1022,4582,476,32,17,5,2025-11-09
1023,734,113,78,8,3,2025-06-23
1024,412,349,60,17,5,2025-09-24
1025,1259,401,24,19,6,2025-03-29
1026,848,37,71,20,3,2025-10-10
1027,2051,70,81,12,7,2025-08-14
1028,1979,377,3,15,1,2025-07-11
1029,2722,165,39,3,2,2025-03-08
1030,4756,30,100,10,9,2025-07-28
1031,4362,175,53,8,2,2025-03-18
1032,1831,233,100,18,10,2025-10-18
1033,1316,471,73,18,2,2025-07-19
1034,1935,7,74,10,4,2025-02-11
1035,4638,244,94,12,3,2025-01-05
1036,652,418,16,17,3,2025-12-27
1037,4477,94,24,17,8,2025-11-07
1038,429,288,69,4,7,2025-12-14
1039,4042,51,64,11,1,2025-10-03
1040,4979,147,30,20,4,2025-12-19
1041,272,139,76,9,6,2025-02-08
1042,726,222,18,15,9,2025-02-01
1043,2318,368,78,15,1,2025-02-10
1044,3283,415,43,10,1,2025-08-23
1045,1796,38,79,17,6,2025-10-17
1046,1723,435,94,20,9,2025-11-02
1047,378,288,26,20,10,2025-11-20
1048,4926,312,92,4,5,2025-12-13
1049,393,392,35,15,6,2025-09-07
1050,4381,371,64,20,7,2025-09-03
1051,1605,134,33,19,4,2025-03-04
1052,3874,405,24,1,7,2025-11-23
1053,3211,175,42,20,3,2025-08-05
1054,947,99,85,5,8,2025-02-05
1055,4271,137,7,19,6,2025-08-22
1056,620,392,91,5,9,2025-10-19
1057,2293,141,3,9,1,2025-03-25
1058,1174,346,56,11,8,2025-06-13
1059,1263,132,15,6,4,2025-12-22
1060,50,134,49,11,8,2025-02-13
1061,4974,267,99,12,2,2025-12-24
1062,4920,74,31,4,4,2025-04-05
1063,956,407,98,9,6,2025-05-31
1064,3940,437,5,19,9,2025-07-13
1065,4532,110,31,8,2,2025-12-25
1066,1630,7,21,18,7,2025-04-27
1067,4508,268,38,1,7,2025-09-11
1068,1897,114,32,12,8,2025-06-12
1069,4812,473,19,1,8,2025-10-12
1070,2052,465,81,2,8,2025-07-27
1071,869,386,53,7,4,2025-04-18
1072,2952,298,92,7,9,2025-03-25
1073,4036,161,11,18,5,2025-08-24
1074,1712,51,100,12,1,2025-05-07
1075,4040,406,66,9,5,2025-06-23
1076,3820,46,34,16,7,2025-06-29
1077,4450,44,39,9,5,2025-10-11
1078,45,452,95,11,9,2025-05-23
1079,3917,285,64,3,1,2025-12-01
1080,933,322,30,11,8,2025-02-13
1081,931,113,14,16,6,2025-11-23
1082,4357,356,42,6,10,2025-11-21
1083,955,411,23,13,9,2025-05-15
1084,3990,475,46,10,8,2025-12-19
1085,3203,229,70,8,8,2025-02-24
1086,362,175,92,8,5,2025-12-14
1087,878,99,86,16,8,2025-09-18
1088,3787,255,74,17,1,2025-06-04
1089,3490,32,30,8,10,2025-10-21
1090,3407,41,46,18,3,2025-02-17
1091,2441,77,55,9,9,2025-11-04
1092,3906,84,89,14,10,2025-12-05
1093,1921,116,95,4,7,2025-12-29
1094,1329,222,96,1,9,2025-08-29
1095,1436,390,12,20,9,2025-04-03
1096,3163,495,96,8,5,2025-05-26
1097,4232,159,5,4,9,2025-03-25
1098,1279,471,1,20,3,2025-04-22
1099,4603,315,70,12,3,2025-08-15
1100,4570,339,2,20,2,2025-12-28
1101,1026,466,61,15,1,2025-04-16
1102,2599,102,48,16,1,2025-07-31
1103,2163,300,100,14,6,2025-08-25
1104,4163,259,95,19,10,2025-02-11
1105,3640,319,75,7,1,2025-12-12
1106,3555,393,100,10,3,2025-05-25
1107,4978,285,7,12,4,2025-08-04
1108,2381,64,58,2,4,2025-06-27
1109,836,334,92,7,4,2025-06-09
1110,2516,496,100,20,1,2025-05-02
1111,4710,55,63,15,6,2025-05-09
1112,1911,279,43,1,4,2025-10-03
1113,4544,424,84,16,3,2025-01-17
1114,502,496,39,20,8,2025-02-04
1115,1798,119,50,20,5,2025-01-27
1116,3754,314,85,20,9,2025-10-24
1117,3092,173,1,5,8,2025-03-10
1118,3707,393,43,13,9,2025-08-16
1119,1411,458,56,18,10,2025-06-22
1120,1923,92,57,17,5,2025-09-18
1121,3795,343,87,5,5,2025-02-23
1122,1264,380,64,3,7,2025-08-25
1123,108,389,30,12,10,2025-03-09
1124,2951,130,39,1,9,2025-01-28
1125,1323,347,20,16,5,2025-09-13
1126,650,196,22,4,3,2025-01-11
1127,3660,446,2,16,7,2025-12-22
1128,3561,122,63,8,3,2025-08-07
1129,1180,219,74,7,6,2025-02-06
1130,4455,5,71,10,4,2025-04-22
1131,1386,465,58,19,6,2025-09-10
1132,4264,123,5,20,10,2025-04-11
1133,3998,108,88,18,5,2025-06-03
1134,4407,126,27,18,6,2025-02-12
1135,4994,287,66,4,3,2025-04-27
1136,2244,415,96,6,7,2025-11-05
1137,2837,252,81,9,5,2025-06-18
1138,4707,187,77,20,10,2025-11-17
1139,4524,474,16,14,1,2025-08-18
1140,3675,478,16,3,7,2025-12-04
1141,4479,387,13,6,5,2025-03-15
1142,4990,225,29,19,2,2025-12-11
1143,1158,289,50,16,5,2025-05-11
1144,3701,417,40,2,7,2025-02-23
1145,3716,171,29,12,7,2025-02-01
1146,2077,299,94,1,9,2025-09-02
1147,913,414,22,17,2,2025-06-15
1148,4286,396,75,11,8,2025-06-12
1149,672,315,48,18,10,2025-07-30
1150,4292,254,16,14,9,2025-11-07
1151,1212,366,86,5,10,2025-03-01
1152,2702,118,89,13,1,2025-04-08
1153,3546,23,62,11,7,2025-05-24
1154,3503,205,32,14,6,2025-03-28
1155,2776,382,4,17,3,2025-08-08
1156,4936,139,9,17,4,2025-06-02
1157,3524,163,71,10,1,2025-03-09
1158,942,199,60,1,7,2025-11-29
1159,2434,324,72,10,9,2025-01-08
1160,450,179,20,4,4,2025-11-19
1161,3604,64,80,12,2,2025-10-29
1162,1301,355,99,4,3,2025-07-06
1163,2179,195,39,9,7,2025-03-26
1164,808,343,81,9,8,2025-01-12
1165,2399,204,84,16,8,2025-03-25
1166,2158,13,15,6,2,2025-11-16
1167,3454,293,8,10,6,2025-08-19
1168,1735,335,40,18,5,2025-05-06
1169,2750,156,25,1,5,2025-11-19
1170,4513,416,23,14,8,2025-07-02
1171,2838,284,50,12,2,2025-05-19
1172,4180,355,61,1,8,2025-05-26
1173,4181,45,66,1,10,2025-12-13
1174,288,152,25,14,1,2025-05-18
1175,615,184,72,14,8,2025-12-16
1176,598,490,46,16,1,2025-04-08
1177,2520,341,82,9,3,2025-03-25
1178,1125,276,70,8,9,2025-03-16
1179,2629,207,3,2,10,2025-08-07
1180,2558,243,83,16,7,2025-03-18
1181,2652,115,92,12,7,2025-03-11
1182,116,52,77,3,5,2025-03-09
1183,1264,165,100,6,2,2025-11-03
1184,1788,319,50,4,8,2025-11-28
1185,1565,253,86,4,9,2025-01-24
1186,949,204,41,2,3,2025-04-29
1187,83,59,43,9,5,2025-07-19
1188,1622,362,88,18,2,2025-09-23
1189,231,310,14,6,8,2025-11-11
1190,577,305,55,15,6,2025-03-13
1191,1537,176,2,19,5,2025-01-22
1192,1705,148,56,12,1,2025-01-02
1193,645,40,47,10,6,2025-02-06
1194,574,116,44,17,2,2025-12-24
1195,3323,90,52,2,3,2025-05-30
1196,1852,150,24,19,6,2025-01-31
1197,4252,93,42,18,9,2025-08-22
1198,4856,133,38,18,6,2025-04-20
1199,942,28,96,5,7,2025-09-15
1200,1651,1,99,14,8,2025-10-17
1201,2976,198,96,13,8,2025-01-12
1202,1056,445,87,5,6,2025-01-02
1203,3047,327,70,16,3,2025-08-17
1204,470,363,82,11,8,2025-06-07
1205,3174,203,48,11,5,2025-07-23
1206,3315,43,83,4,6,2025-05-06
1207,3309,342,23,12,2,2025-08-24
1208,19,348,90,15,9,2025-03-11
1209,1490,498,1,12,2,2025-05-30
1210,4358,12,84,13,6,2025-10-24
1211,1423,59,61,11,1,2025-05-01
1212,2125,372,5,1,6,2025-10-31
1213,4212,247,57,9,6,2025-11-02
1214,667,13,47,20,9,2025-02-22
1215,4740,17,12,19,6,2025-05-14
1216,3337,476,4,13,6,2025-07-09
1217,199,345,68,10,3,2025-09-24
1218,2060,314,39,13,9,2025-05-03
1219,1328,49,34,7,7,2025-02-01
1220,646,407,41,10,10,2025-05-18
1221,1096,390,13,14,6,2025-04-20
1222,60,159,73,18,3,2025-04-07
1223,102,429,63,8,7,2025-03-19
1224,4960,493,44,9,6,2025-08-08
1225,1088,69,76,12,1,2025-08-07
1226,4408,292,97,12,5,2025-03-30
1227,3647,314,64,20,4,2025-07-19
1228,4073,110,92,10,1,2025-03-19
1229,3424,317,11,3,4,2025-07-05
1230,289,466,14,7,4,2025-09-04
1231,2840,171,24,7,9,2025-12-09
1232,1540,191,82,15,4,2025-10-02
1233,2881,485,85,16,8,2025-05-01
1234,226,95,28,9,5,2025-07-04
1235,1027,373,9,20,7,2025-05-07
1236,4250,320,42,4,9,2025-10-17
1237,1889,376,17,17,5,2025-12-13
1238,3361,144,82,7,9,2025-03-25
1239,1883,201,56,16,3,2025-06-27
1240,2999,225,37,9,7,2025-03-22
1241,4752,495,25,5,3,2025-11-01
1242,2444,1,13,5,4,2025-07-09
1243,212,404,68,2,4,2025-05-06
1244,2555,26,82,9,4,2025-04-06
1245,3371,125,98,20,8,2025-06-30
1246,2917,239,20,14,7,2025-12-15
1247,2205,481,74,17,10,2025-10-23
1248,255,116,10,13,5,2025-01-28
1249,729,350,13,19,5,2025-06-19
1250,2323,91,14,13,1,2025-01-28
1251,295,196,84,5,10,2025-01-25
1252,3274,153,94,3,10,2025-07-18
1253,4152,462,85,7,4,2025-12-05
1254,4225,391,66,14,2,2025-10-02
1255,4839,121,37,9,1,2025-02-07
1256,1466,61,64,16,5,2025-03-17
1257,2898,423,81,12,2,2025-02-05
1258,1420,46,29,17,7,2025-11-27
1259,306,182,80,4,4,2025-09-03
1260,3629,98,91,19,5,2025-02-08
1261,4513,328,59,17,9,2025-01-02
1262,4572,241,19,9,6,2025-11-11
1263,1703,210,19,5,3,2025-11-22
1264,1528,443,79,15,10,2025-08-31
1265,3940,88,48,9,9,2025-11-17
1266,3357,298,84,20,2,2025-09-27
1267,34,159,4,4,9,2025-08-01
1268,846,260,38,7,1,2025-12-11
1269,1655,220,93,10,5,2025-04-26
1270,3147,435,84,7,3,2025-04-05
1271,4553,499,49,6,7,2025-05-23
1272,1377,448,20,18,1,2025-04-03
1273,1725,4,57,1,7,2025-07-03
1274,3828,120,11,17,6,2025-03-20
1275,1832,464,89,4,3,2025-12-03
1276,3310,70,8,5,10,2025-04-02
1277,899,87,16,11,5,2025-11-18
1278,1171,468,22,7,2,2025-10-22
1279,1926,341,10,4,5,2025-03-20
1280,1871,23,47,17,3,2025-05-22
1281,1431,55,35,7,8,2025-11-11
1282,4908,240,4,7,10,2025-02-02
1283,312,41,13,5,3,2025-06-19
1284,1758,79,36,15,4,2025-09-19
1285,1720,104,44,12,2,2025-01-01
1286,4398,379,71,8,2,2025-11-14
1287,50,118,11,1,2,2025-07-14
1288,1590,375,46,4,10,2025-10-29
1289,1978,265,9,17,7,2025-08-25
1290,2075,320,7,15,8,2025-05-22
1291,2320,128,91,6,6,2025-10-20
1292,2663,332,39,8,10,2025-09-12
1293,1692,164,100,19,3,2025-07-05
1294,4597,422,91,4,2,2025-01-25
1295,3512,482,100,4,5,2025-07-01
1296,3279,383,25,17,2,2025-03-27
1297,2849,357,79,15,6,2025-11-24
1298,1679,477,48,16,2,2025-07-03
1299,666,304,4,11,8,2025-09-21
1300,4233,272,80,20,1,2025-07-24
1301,4549,30,39,8,7,2025-04-12
1302,4601,263,56,18,9,2025-05-15
1303,3401,413,29,19,10,2025-05-31
1304,3869,81,87,7,3,2025-06-25
1305,1030,398,97,16,4,2025-01-24
1306,412,34,3,15,7,2025-06-05
1307,4164,66,53,3,7,2025-10-08
1308,33,483,9,17,6,2025-01-29
1309,4084,123,90,13,9,2025-10-07
1310,1096,3,78,18,6,2025-01-05
1311,4131,435,46,11,8,2025-01-27
1312,1294,47,39,13,7,2025-02-25
1313,3112,66,32,15,8,2025-07-05
1314,2639,144,99,10,5,2025-03-24
1315,2449,152,51,5,8,2025-12-01
1316,2337,286,20,2,8,2025-01-07
1317,4971,28,4,16,8,2025-01-20
1318,799,98,48,17,9,2025-08-07
1319,3607,130,59,7,8,2025-07-25
1320,4672,404,13,17,10,2025-12-07
1321,3614,137,17,10,10,2025-03-02
1322,4229,146,34,6,9,2025-09-25
1323,81,296,16,18,2,2025-11-20
1324,1746,376,63,7,7,2025-01-18
1325,2156,220,27,6,2,2025-01-08
1326,3169,22,73,3,6,2025-08-31
1327,3363,495,11,17,9,2025-06-12
1328,2206,438,58,7,6,2025-11-13
1329,4396,193,12,19,1,2025-07-06
1330,1459,431,45,14,5,2025-07-17
1331,4917,52,42,20,4,2025-11-03
1332,4572,374,19,16,4,2025-04-23
1333,3372,161,9,5,6,2025-03-18
1334,391,306,19,15,10,2025-07-13
1335,4375,84,21,4,3,2025-04-25
1336,53,350,97,9,1,2025-01-07
1337,3404,479,96,15,5,2025-11-14
1338,3306,402,42,5,8,2025-09-05
1339,2569,327,33,8,10,2025-09-09
1340,140,9,8,4,2,2025-05-11
1341,4882,373,30,16,9,2025-11-14
1342,1663,239,7,19,3,2025-06-28
1343,272,60,14,13,5,2025-08-25
1344,4832,482,89,5,4,2025-01-26
1345,617,85,86,1,6,2025-04-01
1346,2291,307,81,10,4,2025-10-19
1347,3519,268,10,15,1,2025-10-10
1348,2182,140,46,7,2,2025-04-11
1349,3950,17,61,12,6,2025-04-21
1350,3298,329,55,15,5,2025-03-02
1351,408,277,56,4,7,2025-01-25
1352,561,323,32,16,1,2025-07-26
1353,4193,122,22,10,1,2025-01-20
1354,4792,64,17,7,7,2025-10-31
1355,3808,56,66,9,3,2025-01-02
1356,2616,87,40,15,1,2025-09-21
1357,2218,45,100,18,9,2025-08-23
1358,992,89,55,12,7,2025-01-04
1359,2146,5,83,15,6,2026-01-01
1360,1064,229,28,6,1,2025-09-30
1361,2123,191,60,1,8,2025-07-18
1362,1779,173,81,8,1,2025-03-17
1363,2351,329,11,5,8,2025-06-10
1364,3353,410,29,2,9,2025-02-27
1365,4613,330,40,20,9,2025-03-25
1366,705,278,25,7,8,2025-09-10
1367,2679,124,25,2,4,2025-10-01
1368,1043,157,64,14,10,2025-09-30
1369,4879,295,97,16,5,2025-06-28
1370,4623,16,6,3,10,2025-01-28
1371,2350,220,23,10,5,2025-11-10
1372,152,287,62,7,1,2025-11-01
1373,290,99,39,12,9,2025-12-29
1374,1132,149,36,13,7,2025-11-27
1375,1873,346,80,2,8,2025-06-01
1376,1945,428,92,15,1,2025-04-03
1377,1085,195,12,3,8,2025-09-18
1378,4137,34,47,6,2,2025-09-27
1379,2569,336,38,19,7,2025-06-24
1380,1854,497,29,18,5,2025-04-04
1381,4388,318,67,12,10,2025-12-15
1382,3786,106,74,2,7,2025-12-21
1383,2126,108,36,11,4,2025-09-30
1384,3205,483,92,11,4,2025-01-05
1385,4307,1,58,11,1,2025-05-10
1386,1062,33,7,6,6,2025-01-30
1387,4824,391,6,8,1,2025-02-06
1388,1485,461,50,17,2,2025-05-19
