shipment_id,order_id,shipped_date,shipment_status
873,873,2025-07-09,Delivered
874,874,2025-12-30,Delivered
875,875,2025-03-23,Delivered
876,876,2025-05-15,Shipped
877,877,2025-12-28,In Transit
878,878,2025-09-26,In Transit
879,879,2025-11-10,Shipped
880,880,2025-01-29,Delivered
881,881,2025-01-10,In Transit
882,882,2025-02-26,In Transit
883,883,2025-04-17,Shipped
884,884,2025-02-11,Delivered
885,885,2025-01-23,Delivered
886,886,2025-10-12,Delivered
887,887,2025-12-24,In Transit
888,888,2025-09-12,In Transit
889,889,2025-01-18,Shipped
890,890,2025-03-05,Shipped
891,891,2025-10-16,Shipped
892,892,2025-07-23,Shipped
893,893,2025-08-16,Shipped
894,894,2025-07-15,Delivered
895,895,2025-11-18,In Transit
896,896,2025-07-05,Shipped
897,897,2025-07-12,Shipped
898,898,2025-06-29,Shipped
899,899,2025-03-29,In Transit
900,900,2025-08-14,Delivered
901,901,2025-07-19,Delivered
902,902,2025-06-06,Delivered
903,903,2025-09-20,Shipped
904,904,2025-08-10,Delivered
905,905,2025-07-14,Shipped
906,906,2025-05-17,Shipped
907,907,2025-08-30,Delivered
908,908,2025-02-02,Delivered
909,909,2025-10-05,In Transit
910,910,2025-10-29,In Transit
911,911,2025-01-17,In Transit
912,912,2025-03-26,In Transit
913,913,2025-08-23,In Transit
914,914,2025-10-26,Delivered
915,915,2025-08-14,Shipped
916,916,2025-03-27,Delivered
917,917,2025-06-16,Shipped
918,918,2025-05-22,Shipped
919,919,2025-12-20,Shipped
920,920,2025-09-17,In Transit
921,921,2025-11-15,Shipped
922,922,2025-10-19,In Transit
923,923,2025-11-19,Delivered
924,924,2025-10-04,Delivered
925,925,2025-02-13,Delivered
926,926,2025-03-09,Shipped
927,927,2025-04-04,Shipped
928,928,2025-02-07,Shipped
929,929,2025-11-29,Shipped
930,930,2025-02-10,Shipped
931,931,2025-04-19,Delivered
932,932,2025-05-20,Shipped
933,933,2025-11-23,Shipped
934,934,2025-07-05,Shipped
935,935,2025-05-09,Delivered
936,936,2025-07-23,Delivered
937,937,2025-05-12,In Transit
938,938,2025-07-27,Delivered
939,939,2025-10-09,Delivered
940,940,2025-09-20,In Transit
941,941,2025-10-13,Shipped
942,942,2025-03-23,Shipped
943,943,2025-12-29,In Transit
944,944,2025-06-12,Shipped
945,945,2025-09-07,Delivered
946,946,2025-07-29,Shipped
947,947,2025-08-17,Shipped
948,948,2025-07-20,Shipped
949,949,2025-09-24,Delivered
950,950,2025-02-27,Delivered
951,951,2025-12-23,In Transit
952,952,2025-04-03,Delivered
953,953,2025-03-15,Shipped
954,954,2025-08-10,In Transit
955,955,2025-08-29,Delivered
956,956,2025-10-21,Delivered
957,957,2025-08-13,Delivered
958,958,2025-07-20,Delivered
959,959,2025-06-17,Delivered
960,960,2025-04-14,Delivered
961,961,2025-06-02,In Transit
962,962,2025-05-05,In Transit
963,963,2025-06-07,Delivered
964,964,2025-01-21,Shipped
965,965,2025-12-12,Shipped
966,966,2025-10-02,In Transit
967,967,2025-01-28,Shipped
968,968,2025-11-12,In Transit
969,969,2025-10-15,Delivered
970,970,2025-03-03,Shipped
971,971,2025-07-30,In Transit
972,972,2025-05-15,Shipped
973,973,2025-10-14,Shipped
974,974,2025-01-22,Delivered
975,975,2025-06-21,Shipped
976,976,2025-04-04,Shipped
977,977,2025-08-21,Delivered
978,978,2025-06-30,Shipped
979,979,2025-01-07,In Transit
980,980,2025-04-16,Delivered
981,981,2025-09-10,In Transit
982,982,2025-08-20,Delivered
983,983,2025-01-30,In Transit
984,984,2025-12-25,Shipped
985,985,2025-10-21,Shipped
986,986,2025-02-23,Delivered
987,987,2025-06-26,In Transit
988,988,2025-08-21,Shipped
989,989,2025-02-05,In Transit
990,990,2025-07-05,Shipped
991,991,2025-02-03,Delivered
992,992,2025-05-21,Delivered
993,993,2025-08-22,Shipped
994,994,2026-01-01,In Transit
995,995,2025-09-03,Shipped
996,996,2025-10-19,Shipped
997,997,2025-05-16,In Transit
998,998,2025-08-02,Delivered
999,999,2025-04-26,Shipped
1000,1000,2025-01-22,Shipped
1001,1001,2025-09-15,Delivered
1002,1002,2025-10-27,Delivered
1003,1003,2025-04-11,Delivered
1004,1004,2025-04-29,In Transit
1005,1005,2025-05-30,In Transit
1006,1006,2025-08-13,Shipped
1007,1007,2025-11-06,In Transit
1008,1008,2025-11-29,Shipped
1009,1009,2025-03-07,Delivered
1010,1010,2025-03-21,Shipped
1011,1011,2025-12-19,In Transit
1012,1012,2025-11-16,In Transit
1013,1013,2025-11-14,In Transit
1014,1014,2025-06-06,Delivered
1015,1015,2025-05-06,Shipped
1016,1016,2025-04-13,Shipped
1017,1017,2025-11-29,In Transit
1018,1018,2025-02-15,Shipped
1019,1019,2025-09-01,In Transit
1020,1020,2026-01-01,Delivered
1021,1021,2025-03-01,Delivered
1022,1022,2025-11-11,Shipped
1023,1023,2025-06-25,Delivered
1024,1024,2025-09-25,In Transit
1025,1025,2025-03-31,In Transit
1026,1026,2025-10-11,In Transit
1027,1027,2025-08-17,Shipped
1028,1028,2025-07-14,Delivered
1029,1029,2025-03-10,Delivered
1030,1030,2025-07-29,In Transit
1031,1031,2025-03-21,Shipped
1032,1032,2025-10-20,Delivered
1033,1033,2025-07-20,Shipped
1034,1034,2025-02-14,Shipped
1035,1035,2025-01-08,Delivered
1036,1036,2025-12-28,In Transit
1037,1037,2025-11-09,Delivered
1038,1038,2025-12-17,In Transit
1039,1039,2025-10-06,In Transit
1040,1040,2025-12-21,In Transit
1041,1041,2025-02-10,Shipped
1042,1042,2025-02-02,In Transit
1043,1043,2025-02-12,In Transit
1044,1044,2025-08-24,In Transit
1045,1045,2025-10-19,Shipped
1046,1046,2025-11-03,Shipped
1047,1047,2025-11-23,Delivered
1048,1048,2025-12-14,In Transit
1049,1049,2025-09-10,Shipped
1050,1050,2025-09-06,Delivered
1051,1051,2025-03-06,In Transit
1052,1052,2025-11-25,Delivered
1053,1053,2025-08-08,Shipped
1054,1054,2025-02-08,Shipped
1055,1055,2025-08-25,Shipped
1056,1056,2025-10-21,Delivered
1057,1057,2025-03-27,Shipped
1058,1058,2025-06-16,Delivered
1059,1059,2025-12-23,Delivered
1060,1060,2025-02-16,Delivered
1061,1061,2025-12-26,In Transit
1062,1062,2025-04-06,Shipped
1063,1063,2025-06-01,Delivered
1064,1064,2025-07-14,Shipped
1065,1065,2025-12-27,Delivered
1066,1066,2025-04-29,In Transit
1067,1067,2025-09-12,Shipped
1068,1068,2025-06-13,Delivered
1069,1069,2025-10-14,In Transit
1070,1070,2025-07-30,In Transit
1071,1071,2025-04-19,Delivered
1072,1072,2025-03-28,In Transit
1073,1073,2025-08-25,In Transit
1074,1074,2025-05-08,In Transit
1075,1075,2025-06-24,In Transit
1076,1076,2025-06-30,Delivered
1077,1077,2025-10-12,Delivered
1078,1078,2025-05-26,Shipped
1079,1079,2025-12-02,In Transit
1080,1080,2025-02-14,Shipped
1081,1081,2025-11-26,In Transit
1082,1082,2025-11-23,Delivered
1083,1083,2025-05-17,Delivered
1084,1084,2025-12-21,Shipped
1085,1085,2025-02-25,Shipped
1086,1086,2025-12-16,In Transit
1087,1087,2025-09-21,Delivered
1088,1088,2025-06-06,Shipped
1089,1089,2025-10-24,Delivered
1090,1090,2025-02-18,Delivered
1091,1091,2025-11-05,Delivered
1092,1092,2025-12-07,In Transit
1093,1093,2026-01-01,Delivered
1094,1094,2025-08-30,In Transit
1095,1095,2025-04-04,Shipped
1096,1096,2025-05-27,In Transit
1097,1097,2025-03-27,Shipped
1098,1098,2025-04-23,In Transit
1099,1099,2025-08-17,Delivered
1100,1100,2025-12-30,Shipped
1101,1101,2025-04-17,In Transit
1102,1102,2025-08-02,Delivered
1103,1103,2025-08-28,Shipped
1104,1104,2025-02-13,Delivered
1105,1105,2025-12-13,Delivered
1106,1106,2025-05-27,In Transit
1107,1107,2025-08-06,Shipped
1108,1108,2025-06-29,In Transit
1109,1109,2025-06-12,Delivered
1110,1110,2025-05-04,Shipped
1111,1111,2025-05-12,Shipped
1112,1112,2025-10-05,In Transit
1113,1113,2025-01-18,In Transit
1114,1114,2025-02-06,Shipped
1115,1115,2025-01-28,Shipped
1116,1116,2025-10-26,In Transit
1117,1117,2025-03-12,In Transit
1118,1118,2025-08-19,Shipped
1119,1119,2025-06-23,Delivered
1120,1120,2025-09-19,Shipped
1121,1121,2025-02-24,In Transit
1122,1122,2025-08-28,Shipped
1123,1123,2025-03-12,Shipped
1124,1124,2025-01-30,Shipped
1125,1125,2025-09-15,In Transit
1126,1126,2025-01-12,Delivered
1127,1127,2025-12-24,Shipped
1128,1128,2025-08-08,In Transit
1129,1129,2025-02-09,Delivered
1130,1130,2025-04-23,Delivered
1131,1131,2025-09-13,Shipped
1132,1132,2025-04-14,In Transit
1133,1133,2025-06-06,Shipped
1134,1134,2025-02-13,Shipped
1135,1135,2025-04-30,In Transit
1136,1136,2025-11-07,Shipped
1137,1137,2025-06-21,Shipped
1138,1138,2025-11-20,Delivered
1139,1139,2025-08-19,Delivered
1140,1140,2025-12-06,Shipped
1141,1141,2025-03-16,In Transit
1142,1142,2025-12-12,Shipped
1143,1143,2025-05-12,In Transit
1144,1144,2025-02-24,Shipped
1145,1145,2025-02-02,Delivered
1146,1146,2025-09-03,Shipped
1147,1147,2025-06-17,In Transit
1148,1148,2025-06-15,In Transit
1149,1149,2025-07-31,Shipped
1150,1150,2025-11-09,In Transit
1151,1151,2025-03-03,Delivered
1152,1152,2025-04-09,Delivered
1153,1153,2025-05-27,Shipped
1154,1154,2025-03-29,Shipped
1155,1155,2025-08-10,Shipped
1156,1156,2025-06-03,Shipped
1157,1157,2025-03-12,Shipped
1158,1158,2025-12-01,In Transit
1159,1159,2025-01-11,In Transit
1160,1160,2025-11-21,In Transit
1161,1161,2025-11-01,Shipped
1162,1162,2025-07-08,In Transit
1163,1163,2025-03-29,In Transit
1164,1164,2025-01-13,In Transit
1165,1165,2025-03-26,Shipped
1166,1166,2025-11-19,Shipped
1167,1167,2025-08-21,Shipped
1168,1168,2025-05-09,In Transit
1169,1169,2025-11-22,In Transit
1170,1170,2025-07-04,In Transit
1171,1171,2025-05-20,Delivered
1172,1172,2025-05-27,Shipped
1173,1173,2025-12-16,Delivered
1174,1174,2025-05-21,Delivered
1175,1175,2025-12-17,Delivered
1176,1176,2025-04-10,Shipped
1177,1177,2025-03-27,In Transit
1178,1178,2025-03-17,Delivered
1179,1179,2025-08-09,In Transit
1180,1180,2025-03-21,Delivered
1181,1181,2025-03-12,Shipped
1182,1182,2025-03-11,Delivered
1183,1183,2025-11-04,In Transit
1184,1184,2025-12-01,In Transit
1185,1185,2025-01-26,Shipped
1186,1186,2025-04-30,In Transit
1187,1187,2025-07-20,Delivered
1188,1188,2025-09-25,Shipped
1189,1189,2025-11-12,In Transit
1190,1190,2025-03-15,In Transit
1191,1191,2025-01-23,Shipped
1192,1192,2025-01-03,In Transit
1193,1193,2025-02-09,In Transit
1194,1194,2025-12-27,Delivered
1195,1195,2025-06-01,Shipped
1196,1196,2025-02-03,Shipped
1197,1197,2025-08-25,In Transit
1198,1198,2025-04-21,Shipped
1199,1199,2025-09-18,In Transit
1200,1200,2025-10-19,Delivered
1201,1201,2025-01-13,In Transit
1202,1202,2025-01-03,Delivered
1203,1203,2025-08-19,Delivered
1204,1204,2025-06-09,Delivered
1205,1205,2025-07-26,In Transit
1206,1206,2025-05-08,In Transit
1207,1207,2025-08-25,Shipped
1208,1208,2025-03-14,Shipped
1209,1209,2025-05-31,Shipped
1210,1210,2025-10-25,Delivered
1211,1211,2025-05-02,In Transit
1212,1212,2025-11-02,Shipped
1213,1213,2025-11-04,Delivered
1214,1214,2025-02-23,Shipped
1215,1215,2025-05-15,Delivered
1216,1216,2025-07-12,Delivered
1217,1217,2025-09-27,In Transit
1218,1218,2025-05-04,Shipped
1219,1219,2025-02-03,Shipped
1220,1220,2025-05-20,Delivered
1221,1221,2025-04-22,Delivered
1222,1222,2025-04-10,In Transit
1223,1223,2025-03-21,Delivered
1224,1224,2025-08-09,Delivered
1225,1225,2025-08-10,Delivered
1226,1226,2025-04-02,Delivered
1227,1227,2025-07-20,In Transit
1228,1228,2025-03-22,In Transit
1229,1229,2025-07-07,Delivered
1230,1230,2025-09-07,Shipped
1231,1231,2025-12-12,Shipped
1232,1232,2025-10-05,Shipped
1233,1233,2025-05-04,Delivered
1234,1234,2025-07-06,In Transit
1235,1235,2025-05-10,Shipped
1236,1236,2025-10-19,Delivered
1237,1237,2025-12-16,Delivered
1238,1238,2025-03-26,In Transit
1239,1239,2025-06-28,Delivered
1240,1240,2025-03-25,In Transit
1241,1241,2025-11-04,Delivered
1242,1242,2025-07-10,Delivered
1243,1243,2025-05-09,In Transit
1244,1244,2025-04-09,Delivered
1245,1245,2025-07-02,Delivered
1246,1246,2025-12-16,In Transit
1247,1247,2025-10-26,Shipped
1248,1248,2025-01-31,Shipped
1249,1249,2025-06-20,Delivered
1250,1250,2025-01-29,Delivered
1251,1251,2025-01-28,Shipped
1252,1252,2025-07-21,In Transit
1253,1253,2025-12-08,Delivered
1254,1254,2025-10-04,Delivered
1255,1255,2025-02-10,Delivered
1256,1256,2025-03-20,In Transit
1257,1257,2025-02-08,In Transit
1258,1258,2025-11-28,Delivered
1259,1259,2025-09-05,Shipped
1260,1260,2025-02-11,Delivered
1261,1261,2025-01-03,Shipped
1262,1262,2025-11-12,Shipped
1263,1263,2025-11-25,Shipped
1264,1264,2025-09-02,Shipped
1265,1265,2025-11-20,Shipped
1266,1266,2025-09-29,In Transit
1267,1267,2025-08-02,Delivered
1268,1268,2025-12-13,Shipped
1269,1269,2025-04-29,In Transit
1270,1270,2025-04-06,Delivered
1271,1271,2025-05-26,Shipped
1272,1272,2025-04-05,Delivered
1273,1273,2025-07-04,Delivered
1274,1274,2025-03-22,Delivered
1275,1275,2025-12-06,Delivered
1276,1276,2025-04-04,In Transit
1277,1277,2025-11-20,Shipped
1278,1278,2025-10-23,Delivered
1279,1279,2025-03-22,In Transit
1280,1280,2025-05-25,Delivered
1281,1281,2025-11-13,Shipped
1282,1282,2025-02-05,In Transit
1283,1283,2025-06-22,Delivered
1284,1284,2025-09-20,Shipped
1285,1285,2025-01-02,Delivered
1286,1286,2025-11-16,Delivered
1287,1287,2025-07-17,In Transit
1288,1288,2025-11-01,In Transit
1289,1289,2025-08-27,Shipped
1290,1290,2025-05-24,Shipped
1291,1291,2025-10-22,Shipped
1292,1292,2025-09-15,Shipped
1293,1293,2025-07-06,Shipped
1294,1294,2025-01-27,Shipped
1295,1295,2025-07-02,In Transit
1296,1296,2025-03-30,Delivered
1297,1297,2025-11-27,Shipped
1298,1298,2025-07-04,Delivered
1299,1299,2025-09-24,Delivered
1300,1300,2025-07-25,Delivered
1301,1301,2025-04-14,Shipped
1302,1302,2025-05-16,Delivered
1303,1303,2025-06-01,Delivered
1304,1304,2025-06-26,Shipped
1305,1305,2025-01-26,Delivered
1306,1306,2025-06-07,Delivered
1307,1307,2025-10-10,In Transit
1308,1308,2025-01-31,Shipped
1309,1309,2025-10-10,Delivered
1310,1310,2025-01-06,Delivered
1311,1311,2025-01-28,Shipped
1312,1312,2025-02-26,Shipped
1313,1313,2025-07-07,Delivered
1314,1314,2025-03-26,Shipped
1315,1315,2025-12-02,Shipped
1316,1316,2025-01-10,In Transit
1317,1317,2025-01-21,Delivered
1318,1318,2025-08-09,Shipped
1319,1319,2025-07-28,In Transit
1320,1320,2025-12-08,Delivered
1321,1321,2025-03-03,Shipped
1322,1322,2025-09-26,Shipped
1323,1323,2025-11-21,Shipped
1324,1324,2025-01-19,In Transit
1325,1325,2025-01-11,Shipped
1326,1326,2025-09-01,Shipped
1327,1327,2025-06-15,Delivered
1328,1328,2025-11-14,Shipped
1329,1329,2025-07-07,Shipped
1330,1330,2025-07-18,Delivered
1331,1331,2025-11-06,Shipped
1332,1332,2025-04-24,In Transit
1333,1333,2025-03-19,Shipped
1334,1334,2025-07-16,In Transit
1335,1335,2025-04-28,Delivered
1336,1336,2025-01-08,In Transit
1337,1337,2025-11-17,Delivered
1338,1338,2025-09-07,Shipped
1339,1339,2025-09-10,Shipped
1340,1340,2025-05-12,Shipped
1341,1341,2025-11-16,Shipped
1342,1342,2025-06-30,Shipped
1343,1343,2025-08-26,Shipped
1344,1344,2025-01-29,In Transit
1345,1345,2025-04-02,Shipped
1346,1346,2025-10-20,In Transit
1347,1347,2025-10-11,Delivered
1348,1348,2025-04-13,Delivered
1349,1349,2025-04-24,In Transit
1350,1350,2025-03-04,In Transit
1351,1351,2025-01-26,Shipped
1352,1352,2025-07-27,Delivered
1353,1353,2025-01-23,In Transit
1354,1354,2025-11-03,Shipped
1355,1355,2025-01-04,In Transit
1356,1356,2025-09-24,In Transit
1357,1357,2025-08-26,Delivered
1358,1358,2025-01-07,In Transit
1359,1359,2026-01-04,Shipped
1360,1360,2025-10-01,Shipped
1361,1361,2025-07-20,In Transit
1362,1362,2025-03-20,Delivered
1363,1363,2025-06-11,Shipped
1364,1364,2025-03-02,Shipped
1365,1365,2025-03-27,In Transit
1366,1366,2025-09-11,Shipped
1367,1367,2025-10-03,In Transit
1368,1368,2025-10-02,Shipped
1369,1369,2025-06-30,Delivered
1370,1370,2025-01-31,Shipped
1371,1371,2025-11-12,Shipped
1372,1372,2025-11-04,Shipped
1373,1373,2025-12-30,Delivered
1374,1374,2025-11-30,Delivered
1375,1375,2025-06-03,In Transit
1376,1376,2025-04-06,Delivered
1377,1377,2025-09-21,Delivered
1378,1378,2025-09-30,Shipped
1379,1379,2025-06-26,Delivered
1380,1380,2025-04-07,Shipped
1381,1381,2025-12-18,Shipped
1382,1382,2025-12-22,In Transit
1383,1383,2025-10-02,In Transit
1384,1384,2025-01-06,Delivered
1385,1385,2025-05-12,In Transit
1386,1386,2025-02-02,Delivered
1387,1387,2025-02-08,Delivered
1388,1388,2025-05-20,In Transit
1389,1389,2025-03-29,Shipped
1390,1390,2025-07-08,Delivered
1391,1391,2025-09-16,Shipped
1392,1392,2025-09-17,Shipped
1393,1393,2025-01-04,Shipped
1394,1394,2025-05-09,Shipped
1395,1395,2025-09-01,In Transit
1396,1396,2025-03-23,In Transit
1397,1397,2025-01-31,In Transit
1398,1398,2025-02-13,Delivered
1399,1399,2025-07-14,In Transit
1400,1400,2025-11-17,In Transit
1401,1401,2025-09-04,Delivered
1402,1402,2025-10-22,Delivered
1403,1403,2025-10-29,In Transit
1404,1404,2025-12-10,In Transit
1405,1405,2025-10-30,Delivered
1406,1406,2025-04-22,In Transit
1407,1407,2025-12-11,Shipped
1408,1408,2025-08-04,Shipped
1409,1409,2025-04-28,Shipped
1410,1410,2025-03-19,Shipped
1411,1411,2025-07-12,In Transit
1412,1412,2025-01-10,Shipped
1413,1413,2025-03-09,In Transit
1414,1414,2025-04-16,In Transit
1415,1415,2025-09-24,Shipped
1416,1416,2025-10-17,Delivered
1417,1417,2025-07-24,Delivered
1418,1418,2025-10-28,In Transit
1419,1419,2025-04-06,In Transit
1420,1420,2025-03-25,In Transit
1421,1421,2025-04-03,Shipped
1422,1422,2025-02-08,Delivered
1423,1423,2025-03-01,Delivered
1424,1424,2025-05-08,Delivered
1425,1425,2025-11-23,Delivered
1426,1426,2025-02-13,Delivered
1427,1427,2025-04-25,Shipped
1428,1428,2025-10-15,Shipped
1429,1429,2025-01-05,Shipped
1430,1430,2025-06-10,Shipped
1431,1431,2025-11-17,Delivered
1432,1432,2025-12-19,Delivered
1433,1433,2025-09-05,In Transit
1434,1434,2025-12-12,In Transit
1435,1435,2025-02-19,Delivered
1436,1436,2025-01-05,Shipped
1437,1437,2025-01-31,In Transit
1438,1438,2025-09-16,Shipped
1439,1439,2025-08-29,Delivered
1440,1440,2025-10-24,Delivered
1441,1441,2025-09-11,In Transit
1442,1442,2025-04-29,Shipped
1443,1443,2025-02-19,Delivered
1444,1444,2025-09-27,Shipped
1445,1445,2025-08-15,In Transit
1446,1446,2025-04-15,Delivered
1447,1447,2025-09-02,Delivered
1448,1448,2025-12-16,Delivered
1449,1449,2025-07-06,Shipped
1450,1450,2025-03-16,In Transit
1451,1451,2025-01-10,In Transit
1452,1452,2025-12-17,Delivered
1453,1453,2025-11-23,Shipped
1454,1454,2025-12-26,In Transit
1455,1455,2025-07-23,In Transit
1456,1456,2025-07-05,In Transit
1457,1457,2025-02-28,Delivered
1458,1458,2025-02-13,Shipped
1459,1459,2025-03-08,Delivered
1460,1460,2025-05-30,In Transit
1461,1461,2025-08-09,In Transit
1462,1462,2025-08-14,Shipped
1463,1463,2025-10-18,In Transit
1464,1464,2025-06-23,In Transit
1465,1465,2025-07-24,Delivered
1466,1466,2025-07-15,In Transit
1467,1467,2025-10-10,Delivered
1468,1468,2025-08-28,Delivered
1469,1469,2025-09-08,In Transit
1470,1470,2025-04-12,In Transit
1471,1471,2025-08-27,Delivered
1472,1472,2025-02-09,Delivered
1473,1473,2025-08-03,Shipped
1474,1474,2025-04-24,Shipped
1475,1475,2025-11-10,In Transit
1476,1476,2025-02-02,In Transit
1477,1477,2025-03-23,In Transit
1478,1478,2025-08-27,In Transit
1479,1479,2025-01-12,Shipped
1480,1480,2025-07-23,In Transit
1481,1481,2025-02-15,Delivered
1482,1482,2025-08-12,Delivered
1483,1483,2025-10-04,Delivered
1484,1484,2025-04-23,Shipped
1485,1485,2025-09-03,In Transit
1486,1486,2025-12-26,In Transit
1487,1487,2025-06-14,In Transit
1488,1488,2025-06-28,In Transit
1489,1489,2025-01-29,In Transit
1490,1490,2025-05-15,Delivered
1491,1491,2025-09-10,Shipped
